PROBLEM_ID,PROBLEM_HASH,PROBLEM_TITLE,PROBLEM_LEVEL,PROBLEM_TAGS
18372,1837200,트리와 쿼리 14,26,"['센트로이드', 'centroid decomposition', 'data structures', 'divide and conquer', 'inclusion and exclusion', 'lowest common ancestor', 'prefix sum', 'sparse table', 'tree']"
18373,1837300,N!!!...! mod P,18,"['ad-hoc', 'case work', 'mathematics', 'number theory']"
18374,1837400,함수의 맛,26,"['link/cut tree', 'tree']"
18375,1837500,착한 말 나쁜 말,22,"['breadth-first search', 'binary search', 'data structures', ""dijkstra's"", 'disjoint set', 'graph theory', 'graph traversal', 'multidimensional segment tree', 'segment tree']"
18376,1837600,트리와 K번째 지름,24,"['data structures', 'segment tree', 'tree']"
18377,1837700,은광,23,"['data structures', 'segment tree with lazy propagation', 'segment tree']"
18378,1837800,SUN인장 분자 만들기,28,"['cactus', 'data structures', 'dynamic programming', 'graph theory', 'heavy-light decomposition', 'implementation', 'link/cut tree', 'segment tree', 'tree']"
18379,1837900,이메이미의 수쿼 노트,23,"['data structures', 'persistent segment tree', 'segment tree']"
18380,1838000,전자식 계산기 (Calculator),19,"['hashing', 'implementation', 'mathematics', 'number theory', 'rabin–karp', 'string']"
18381,1838100,XOR과 집합과 트리와 쿼리,21,"['data structures', 'euclidean algorithm', 'lowest common ancestor', 'mathematics', 'number theory', 'sparse table', 'tree']"
18382,1838200,2048,10,"['implementation', 'simulation']"
18383,1838300,TATCK,18,"['geometry', 'heuristics', 'ternary search']"
18384,1838400,PRIM,7,"['bruteforcing', 'mathematics', 'number theory', 'primality test', 'sieve of eratosthenes']"
18385,1838500,LJUST,0,[]
18386,1838600,BNKQ,0,[]
18387,1838700,ASLRDR,8,"['greedy', 'string']"
18388,1838800,SECHT,6,"['ad-hoc', 'implementation']"
18389,1838900,PTOFSUG,0,[]
18390,1839000,COPSCH,0,[]
18391,1839100,KBLTRNS,0,[]
18392,1839200,SHOP,9,"['implementation', 'parsing', 'sorting', 'string']"
18393,1839300,TRIP,0,[]
18394,1839400,DUP,0,[]
18395,1839500,CHROM,0,[]
18396,1839600,BNKQ,0,[]
18397,1839700,LTBL,0,[]
18398,1839800,HOMWRK,2,"['arithmetic', 'implementation', 'mathematics']"
18399,1839900,SENTI,0,[]
18400,1840000,DISPER,5,"['implementation', 'mathematics', 'statistics']"
18401,1840100,DISH,17,"['backtracking', 'dynamic programming', 'string']"
18402,1840200,RUN,11,"[""dijkstra's"", 'graph theory']"
18403,1840300,KABISA,4,"['arithmetic', 'implementation', 'mathematics', 'parsing', 'string']"
18404,1840400,현명한 나이트,10,"['breadth-first search', 'graph theory', 'graph traversal']"
18405,1840500,경쟁적 전염,11,"['breadth-first search', 'graph theory', 'graph traversal', 'implementation']"
18406,1840600,럭키 스트레이트,4,"['implementation', 'string']"
18407,1840700,가로 블록 쌓기,18,"['value / coordinate compression', 'data structures', 'segment tree with lazy propagation', 'segment tree']"
18408,1840800,3 つの整数 (Three Integers),2,['implementation']
18409,1840900,母音を数える (Counting Vowels),2,"['implementation', 'string']"
18410,1841000,マージ (Merge),5,"['implementation', 'sorting']"
18411,1841100,試験 (Exam),2,"['arithmetic', 'implementation', 'mathematics']"
18412,1841200,文字列の反転 (Inversion of a String),3,"['implementation', 'string']"
18413,1841300,最頻値 (Mode),4,['implementation']
18414,1841400,X に最も近い値 (The Nearest Value),2,['implementation']
18415,1841500,キャピタリゼーション (Capitalization),4,"['implementation', 'string']"
18416,1841600,最長昇順連続部分列 (Longest Ascending Contiguous Subsequence),4,"['bruteforcing', 'implementation']"
18417,1841700,ポスター (Poster),7,['implementation']
18418,1841800,いちご (Strawberry),8,"['greedy', 'sorting']"
18419,1841900,桁和 (Digit Sum),10,['dynamic programming']
18420,1842000,テンキー (Tenkey),15,"['breadth-first search', 'graph theory', 'graph traversal']"
18421,1842100,じゃんけん式 (Rock-Scissors-Paper Expression),17,"['dynamic programming', 'dynamic programming on trees', 'parsing', 'string', 'tree']"
18422,1842200,Emacs,7,"['greedy', 'implementation']"
18423,1842300,Političari,14,['implementation']
18424,1842400,Matching,26,"['data structures', 'geometry', 'graph theory', 'segment tree with lazy propagation', 'segment tree', 'smaller to larger technique', 'sweeping']"
18425,1842500,Putovanje,18,"['depth-first search', 'graph theory', 'graph traversal', 'lowest common ancestor', 'prefix sum', 'tree']"
18426,1842600,Zapina,14,"['combinatorics', 'dynamic programming', 'exponentiation by squaring', 'mathematics']"
18427,1842700,함께 블록 쌓기,12,"['dynamic programming', 'knapsack']"
18428,1842800,감시 피하기,11,"['backtracking', 'bruteforcing']"
18429,1842900,근손실,8,"['backtracking', 'bruteforcing']"
18430,1843000,무기 공학,11,['backtracking']
18431,1843100,Just Long Neckties,13,"['prefix sum', 'sorting']"
18432,1843200,JJOOII 2,13,"['binary search', 'two-pointer']"
18433,1843300,Collecting Stamps 3,20,['dynamic programming']
18434,1843400,Olympic Bus,23,"[""dijkstra's"", 'graph theory']"
18435,1843500,Fire,24,"['data structures', 'segment tree with lazy propagation', 'offline queries', 'segment tree', 'sweeping']"
18436,1843600,수열과 쿼리 37,15,"['segment tree', 'data structures']"
18437,1843700,회사 문화 5,18,"['data structures', 'euler tour technique', 'segment tree with lazy propagation', 'segment tree', 'tree']"
18438,1843800,LCS 5,25,"['divide and conquer', 'dynamic programming', ""hirschberg's""]"
18439,1843900,LCS 6,26,"['bit set', 'dynamic programming', 'string']"
18440,1844000,LCS 7,27,"['bit set', 'divide and conquer', 'dynamic programming', ""hirschberg's"", 'string']"
18441,1844100,제곱 부분문자열,26,"['bit set', 'dynamic programming', 'string']"
18442,1844200,우체국 1,9,['bruteforcing']
18443,1844300,우체국 2,17,['dynamic programming']
18444,1844400,우체국 3,21,"['divide and conquer', 'divide and conquer optimization', 'dynamic programming']"
18445,1844500,우체국 4,25,"['divide and conquer', 'divide and conquer optimization', 'dynamic programming', 'randomization', 'two-pointer']"
18446,1844600,우체국 5,30,[]
18447,1844700,Angle Beats,27,"['general matching', 'graph theory', 'planar graph']"
18448,1844800,Best Subsequence,21,"['data structures', 'dynamic programming', 'greedy', 'parametric search', 'segment tree']"
18449,1844900,Cool Pairs,20,"['constructive', 'greedy', 'sorting']"
18450,1845000,Dates,25,"['data structures', 'greedy', ""hall's theorem"", 'segment tree with lazy propagation', 'segment tree']"
18451,1845100,Expected Value,25,"['berlekamp–massey', 'mathematics']"
18452,1845200,Free Edges,16,"['ad-hoc', 'graph theory', 'graph traversal']"
18453,1845300,Graph Counting,25,"['combinatorics', 'dynamic programming', 'graph theory', 'mathematics']"
18454,1845400,Hall’s Theorem,25,[]
18455,1845500,Interesting Graph,24,"['combinatorics', 'mathematics']"
18456,1845600,Jealous Split,26,"['aliens trick', 'binary search', 'convex hull trick', 'dynamic programming']"
18457,1845700,Knowledge,24,"['bruteforcing', 'exponentiation by squaring', 'hashing', 'mathematics', 'precomputation']"
18458,1845800,Airplane Cliques,25,[]
18459,1845900,Best Tree,19,"['constructive', 'degree sequence', 'graph theory', 'tree']"
18460,1846000,Cells Blocking,22,[]
18461,1846100,Disjoint LIS,27,"['backtracking', 'combinatorics', 'dynamic programming', 'mathematics']"
18462,1846200,Easy Win,23,"['data structures', 'sparse table']"
18463,1846300,Farm of Monsters,23,[]
18464,1846400,Giant Penguin,26,"['breadth-first search', '센트로이드', 'centroid decomposition', 'divide and conquer', 'graph theory', 'graph traversal', 'tree']"
18465,1846500,Horrible Cycles,26,"['combinatorics', 'dynamic programming', 'mathematics']"
18466,1846600,Ignore Submasks,13,"['mathematics', 'number theory']"
18467,1846700,Just Counting,19,['mathematics']
18468,1846800,One Goal,28,[]
18469,1846900,Bitwise Xor,21,"['data structures', 'dynamic programming', 'sorting', 'tree', 'trie']"
18470,1847000,Counting Cactus,23,"['bitmask', 'cactus', 'dynamic programming', 'dynamic programming using bitfield', 'graph theory']"
18471,1847100,Determinant,25,"['biconnected component', 'cactus', 'graph theory', 'linear algebra', 'mathematics']"
18472,1847200,Easy Win,23,"['gaussian elimination', 'greedy', 'linear algebra', 'mathematics']"
18473,1847300,Fast Spanning Tree,26,"['data structures', 'disjoint set', 'priority queue', 'smaller to larger technique']"
18474,1847400,Grammarly,21,"['combinatorics', 'mathematics']"
18475,1847500,Two Teams,23,"['greedy', 'sorting']"
18476,1847600,Interactive Vertex,22,"['binary search', '센트로이드', 'centroid decomposition', 'divide and conquer', 'tree']"
18477,1847700,Jiry Matchings,29,"['divide and conquer', 'dynamic programming', 'dynamic programming on trees', 'heavy-light decomposition', 'tree']"
18478,1847800,K-pop Strings,23,"['bruteforcing', 'dynamic programming', 'inclusion and exclusion', 'precomputation']"
18479,1847900,Three Indices,27,"['data structures', 'segment tree', 'string', 'suffix array and lcp array', 'sweeping']"
18480,1848000,Four Elements,26,"['case work', 'mathematics', 'meet in the middle', 'sorting']"
18481,1848100,Five Points,24,"['bruteforcing', 'combinatorics', 'geometry', 'mathematics']"
18482,1848200,Six Words,23,[]
18483,1848300,Seven Nevers,23,[]
18484,1848400,Eight Sins,21,['binary search']
18485,1848500,Nine Judges,24,"['combinatorics', 'graph theory', 'mathematics', 'randomization', 'sorting']"
18486,1848600,Ten Ranges,0,[]
18487,1848700,Eleven Problems,20,"['bitmask', 'dynamic programming', 'dynamic programming using bitfield']"
18488,1848800,Um_nik’s Algorithm,25,"['bipartite matching', 'bruteforcing', 'maximum flow', 'greedy']"
18489,1848900,String Algorithm,21,"['hashing', 'string', 'suffix array and lcp array']"
18490,1849000,StalinSort Algorithm,22,"['data structures', 'greedy', 'segment tree', 'sorting']"
18491,1849100,FFT Algorithm,24,"['chinese remainder theorem', 'exponentiation by squaring', 'mathematics', 'modular multiplicative inverse', 'number theory', 'pollard rho', 'primality test', 'randomization']"
18493,1849300,Face Recognition Algorithm,14,"['euler characteristic (χ=v-e+f)', 'geometry']"
18494,1849400,Petr’s Algorithm,17,"['ad-hoc', 'randomization']"
18495,1849500,Greedy Algorithm,19,"['dynamic programming', 'greedy', 'knapsack', 'sorting']"
18496,1849600,Euclid’s Algorithm,23,"['mathematics', 'number theory']"
18497,1849700,Closest Pair Algorithm,26,"['geometry', 'rotating calipers', 'sorting']"
18498,1849800,Interactive Algorithm,24,[]
18499,1849900,Not Our Problem,22,"['binary search', 'combinatorics', 'mathematics', 'number theory', 'prefix sum']"
18500,1850000,미네랄 2,15,"['breadth-first search', 'graph theory', 'graph traversal', 'implementation', 'simulation']"
18501,1850100,Y-Shaped Knife,24,"['binary search', 'geometry', 'sweeping']"
18502,1850200,Bad Doctor,18,['sweeping']
18503,1850300,Topological Ordering,19,"['bitmask', 'dynamic programming']"
18504,1850400,Bracket Euler Tour,18,"['eulerian path / circuit', 'graph theory']"
18505,1850500,Tree of Charge,24,[]
18506,1850600,Find a Tree,22,"['ad-hoc', 'depth-first search', 'graph theory', 'graph traversal']"
18507,1850700,One Root,21,"['arbitrary precision / big integers', 'binary search', 'calculus', 'mathematics', 'number theory', 'numerical analysis']"
18508,1850800,Delete the Points,14,"['bruteforcing', 'constructive', 'geometry']"
18509,1850900,Hard Times for Your Data,28,[]
18510,1851000,Program,17,['dynamic programming']
18511,1851100,큰 수 구성하기,6,"['bruteforcing', 'recursion']"
18512,1851200,점프 점프,5,"['bruteforcing', 'mathematics', 'number theory']"
18513,1851300,샘터,12,"['breadth-first search', 'data structures', 'graph theory', 'graph traversal']"
18514,1851400,Takeover,20,['case work']
18515,1851500,Unfair Card Deck,25,['randomization']
18516,1851600,Diverse Singing,22,[]
18517,1851700,Pick Your Own Nim,27,['matroid']
18518,1851800,Permutasino,28,[]
18519,1851900,Planar Max Cut,28,['general matching']
18520,1852000,Battle Royale,0,[]
18521,1852100,Jeopardy,15,"['binary search', 'game theory', 'mathematics']"
18522,1852200,Slippers,21,[]
18523,1852300,"The Good, the Bad and the Ugly",20,['ad-hoc']
18524,1852400,Another Coin Weighing Puzzle,21,"['inclusion and exclusion', 'mathematics', 'number theory']"
18525,1852500,Mini Battleship,12,"['bitmask', 'bruteforcing', 'recursion']"
18526,1852600,Bomas,23,"['data structures', 'dynamic programming', 'dynamic programming on trees', 'geometry', 'sweeping', 'tree']"
18527,1852700,All Kill,26,"['combinatorics', 'mathematics']"
18528,1852800,Grid Guardian,25,"['bitmask', 'combinatorics', 'dynamic programming', 'dynamic programming using bitfield', 'mathematics']"
18529,1852900,Hopscotch 50,11,"[""dijkstra's"", 'dynamic programming', 'graph theory']"
18530,1853000,ICPC Camp,17,"['binary search', 'greedy', 'sorting']"
18531,1853100,Letter Wheels,16,"['bruteforcing', 'string']"
18532,1853200,Editing Explosion,24,['dynamic programming']
18533,1853300,Lunchtime Name Recall,24,"['backtracking', 'bruteforcing', 'dynamic programming', 'heuristics']"
18534,1853400,Rooted Subtrees,17,"['lowest common ancestor', 'mathematics', 'tree']"
18535,1853500,Tomb Raider,22,"['data structures', 'disjoint set', 'graph theory', 'graph traversal', 'greedy', 'implementation']"
18536,1853600,Tritwise Mex,24,"['fast fourier transform', 'mathematics']"
18537,1853700,Associativity Degree,0,[]
18538,1853800,Medium Hadron Collider,0,[]
18539,1853900,Basis Change,22,"['exponentiation by squaring', 'gaussian elimination', 'kitamasa', 'linear algebra', 'mathematics']"
18540,1854000,Scored Nim,15,['game theory']
18541,1854100,Milliarium Aureum,19,"['graph theory', 'minimum spanning tree']"
18542,1854200,Permutant,28,"['linear algebra', 'mathematics']"
18543,1854300,Game Of Chance,18,"['binary search', 'game theory', 'mathematics']"
18544,1854400,Incomparable Pairs,26,[]
18545,1854500,The Zong of the Zee,23,"['combinatorics', 'dynamic programming', 'hashing', 'mathematics', 'permutation cycle decomposition']"
18546,1854600,Expected Value,13,"['combinatorics', 'mathematics', 'probability theory']"
18547,1854700,DIY Radar,14,['mathematics']
18548,1854800,Word Squared,15,['constructive']
18549,1854900,Quoridor,24,"['biconnected component', 'data structures', 'disjoint set', 'divide and conquer', 'graph theory', 'offline dynamic connectivity', 'offline queries', 'planar graph']"
18550,1855000,Game X,17,"['arithmetic', 'binary search', 'mathematics']"
18551,1855100,5-Path,17,['graph theory']
18552,1855200,Nightmare,21,"['binary search', 'convex hull', 'geometry', 'line segment intersection check', 'point in convex polygon check']"
18553,1855300,String Transformation,26,"['bruteforcing', 'case work', 'data structures', 'dynamic programming', 'greedy', 'heuristics', 'implementation', 'priority queue', 'sorting']"
18554,1855400,Employees,20,"['combinatorics', 'mathematics']"
18555,1855500,Modulo-magic squares,23,"['case work', 'combinatorics', 'gaussian elimination', 'linear algebra', 'mathematics']"
18556,1855600,Count the Sequences,26,"['arbitrary precision / big integers', 'combinatorics', 'dynamic programming', 'inclusion and exclusion', 'mathematics']"
18557,1855700,Always Online,25,"['bitmask', 'cactus', 'data structures', 'disjoint set', 'maximum flow', 'graph theory', 'mathematics', 'minimum cost maximum flow', 'max-flow min-cut theorem', 'tree']"
18558,1855800,Beautiful Now,18,[]
18559,1855900,Call It What You Want,26,"['mathematics', 'möbius inversion', 'number theory']"
18560,1856000,Daylight,25,[]
18561,1856100,Everything Has Changed,16,['geometry']
18562,1856200,Fireflies,25,"['combinatorics', 'mathematics', 'meet in the middle']"
18563,1856300,Glad You Came,21,[]
18564,1856400,Hills And Valleys,20,[]
18565,1856500,Innocence,27,"['bitmask', 'combinatorics', 'dynamic programming', 'exponentiation by squaring', 'inclusion and exclusion', 'linear algebra', 'mathematics']"
18566,1856600,Just So You Know,26,[]
18567,1856700,Kaleidoscope,24,"[""burnside's lemma"", 'case work', 'combinatorics', 'dynamic programming', 'mathematics']"
18568,1856800,Lost In The Echo,26,[]
18569,1856900,Alien Invasion,0,[]
18570,1857000,Bus Stop,23,"['calculus', 'combinatorics', 'fast fourier transform', 'mathematics']"
18571,1857100,Calculating Average,23,"['binary search', 'convex hull trick', 'parallel binary search']"
18572,1857200,Data Structure Problem,25,"['bitmask', 'data structures', 'segment tree with lazy propagation', 'segment tree', 'smaller to larger technique']"
18573,1857300,Expected Cost,22,"['combinatorics', 'linearity of expectation', 'mathematics', 'probability theory']"
18574,1857400,Fractional XOR Maximization,26,"['arbitrary precision / big integers', 'greedy', 'mathematics', 'number theory', 'string']"
18575,1857500,Go West,17,"['binary search', 'calculus', 'geometry', 'mathematics']"
18576,1857600,Humongous String,27,"['case work', 'combinatorics', 'mathematics', 'string']"
18577,1857700,Intellectual Prefix Maxima,24,[]
18578,1857800,Jimp Numbers,25,"['mathematics', 'number theory', 'precomputation']"
18579,1857900,K-Triangles,23,"['prefix sum', 'sweeping']"
18580,1858000,Long Game,15,['game theory']
18581,1858100,Cake Distribution,12,[]
18582,1858200,Favourite Number,11,['mathematics']
18583,1858300,Pawn’s Revenge,11,"['breadth-first search', 'case work', 'graph theory', 'graph traversal']"
18584,1858400,Deliveries,0,[]
18585,1858500,XOR Pairing,0,[]
18586,1858600,Salty Fish,24,"['data structures', 'dynamic programming', 'dynamic programming on trees', 'maximum flow', 'max-flow min-cut theorem', 'smaller to larger technique', 'tree', 'set / map by trees']"
18587,1858700,Nonsense Time,20,"['longest increasing sequence in o(n log n)', 'mathematics', 'probability theory']"
18588,1858800,Milk Candy,27,['matroid']
18589,1858900,Radar Scanner,22,"['data structures', 'euler characteristic (χ=v-e+f)', 'geometry', 'prefix sum', 'segment tree']"
18590,1859000,Snowy Smile,21,"['data structures', 'segment tree', 'sweeping']"
18591,1859100,Faraway,18,[]
18592,1859200,Support or Not,27,"['binary search', 'geometry']"
18593,1859300,TDL,15,"['bruteforcing', 'mathematics', 'number theory']"
18594,1859400,Three Investigators,26,['longest increasing sequence in o(n log n)']
18595,1859500,Road Manager,26,[]
18596,1859600,Monster Hunter,25,"['data structures', 'disjoint set', 'greedy', 'priority queue', 'tree']"
18597,1859700,Game Prediction,26,"['data structures', 'segment tree']"
18598,1859800,Minimum Spanning Trees,26,"['combinatorics', 'dynamic programming', 'mathematics']"
18599,1859900,Line Graphs,26,"['case work', 'combinatorics', 'graph theory', 'mathematics']"
18600,1860000,Valentine’s Day,20,"['greedy', 'mathematics', 'sorting']"
18601,1860100,Play Games with Rounddog,26,"['bit set', 'data structures', 'dynamic programming', 'dynamic programming on trees', 'game theory', 'gaussian elimination', 'linear algebra', 'mathematics', 'sprague–grundy theorem', 'string', 'suffix tree', 'tree', 'trie']"
18602,1860200,Welcome Party,17,"['binary search', 'data structures', 'greedy', 'sliding window', 'sorting', 'set / map by trees']"
18603,1860300,Dense Subgraph,22,"['dynamic programming', 'dynamic programming on trees', 'tree']"
18604,1860400,Closest Pair of Segments,24,"['geometry', 'line segment intersection check', 'sweeping']"
18605,1860500,Coins,23,"['data structures', 'greedy', 'priority queue', 'sorting']"
18606,1860600,Block Breaker,14,"['implementation', 'recursion', 'simulation']"
18607,1860700,Domino Covering,29,"['combinatorics', 'exponentiation by squaring', 'mathematics']"
18608,1860800,Make Rounddog Happy,23,[]
18609,1860900,Square Root Partitioning,24,"['discrete square root', 'hashing', 'mathematics', 'meet in the middle', 'modular multiplicative inverse', 'number theory', 'primality test']"
18610,1861000,Yet Another Convolution,23,"['binary search', 'greedy', 'inclusion and exclusion', 'mathematics', 'möbius inversion', 'number theory']"
18611,1861100,Money Sharing,14,"['data structures', 'greedy', 'offline queries', 'priority queue']"
18612,1861200,Magic Strings,27,"['bruteforcing', 'dynamic programming', 'exponentiation by squaring', 'mathematics', 'number theory', 'precomputation']"
18613,1861300,Decimal Expansion,20,"['arbitrary precision / big integers', 'binary search', 'mathematics', 'number theory']"
18614,1861400,Cosmic Crossroads,26,"['divide and conquer', 'geometry', 'geometry; 3d', 'mathematics']"
18615,1861500,Warm Up,0,[]
18616,1861600,Defying Gravity,21,"['geometry', 'hashing', 'physics', 'string']"
18617,1861700,From Modular to Rational,24,"['mathematics', 'number theory']"
18618,1861800,Tree Automorphisms,22,"['bruteforcing', 'hashing', 'permutation cycle decomposition', 'tree', 'tree isomorphism']"
18619,1861900,Alakazam,18,"['data structures', 'segment tree with lazy propagation', 'segment tree']"
18620,1862000,Bulbasaur,28,[]
18621,1862100,Cloyster,22,"['ad-hoc', 'divide and conquer']"
18622,1862200,Dedenne,27,"['binary search', 'convex hull trick', 'convex hull', 'dynamic programming', 'geometry', 'precomputation', 'ternary search']"
18623,1862300,Eevee,23,"['combinatorics', 'dynamic programming', 'mathematics']"
18624,1862400,Flaaffy,25,['dynamic programming']
18625,1862500,Gurdurr,21,"['bitmask', 'case work', 'dynamic programming', 'dynamic programming using bitfield', 'game theory', 'sprague–grundy theorem']"
18626,1862600,Hypno,22,[]
18627,1862700,Dress to Impress,25,[]
18628,1862800,Jigglypuff,19,"['ad-hoc', 'case work']"
18629,1862900,Kecleon,23,[]
18630,1863000,Lati@s,27,"['game theory', 'gaussian elimination', 'linear algebra', 'mathematics']"
18631,1863100,Somewhere Over the Rainbow,23,"['convex hull', 'geometry']"
18632,1863200,Goldberg Machine,27,[]
18633,1863300,Grid Game,28,['game theory']
18634,1863400,k-coloring,23,"['depth-first search', 'eulerian path / circuit', 'graph theory', 'graph traversal']"
18635,1863500,Just Shuffle the Input,23,"['hashing', 'string']"
18636,1863600,Restoring a Permutation,18,"['graph theory', 'topological sorting']"
18637,1863700,Shadow Companion,27,['ad-hoc']
18638,1863800,"The Older We Are, The Worse It Hurts",20,"['dynamic programming', 'dynamic programming on trees', 'greedy', 'prefix sum', 'sorting', 'tree']"
18639,1863900,Three Vectors,19,['constructive']
18640,1864000,AI,22,"['heuristics', 'precomputation', 'string']"
18641,1864100,Bitwise Automaton,20,"['backtracking', 'bruteforcing', 'implementation']"
18642,1864200,Challenge,16,"['constructive', 'tree']"
18643,1864300,Game of Hex,28,"['arbitrary precision / big integers', 'dynamic programming', 'dynamic programming using connection profile']"
18644,1864400,Marketing,23,[]
18645,1864500,Graph Measurement,22,"['mathematics', 'randomization', 'statistics']"
18646,1864600,Quicksort,15,['sorting']
18647,1864700,Spaceship,21,"['geometry', 'geometry; 3d', 'implementation', 'mathematics']"
18648,1864800,Three-Step Tunnels,19,['constructive']
18649,1864900,Lowest Unique,6,"['ad-hoc', 'constructive', 'greedy']"
18650,1865000,Erase Nodes,26,"['divide and conquer', 'fast fourier transform', 'implementation', 'mathematics', 'probability theory']"
18651,1865100,Linear Congruential Generator,21,"['mathematics', 'prefix sum']"
18652,1865200,Fibonacci Strikes Back,0,[]
18653,1865300,Honeycomb,24,['maximum flow']
18654,1865400,Power of Function,19,['greedy']
18655,1865500,Cosmic Cleaner,17,"['calculus', 'mathematics']"
18656,1865600,Quicksort,19,"['combinatorics', 'dynamic programming', 'mathematics']"
18657,1865700,Routes,0,[]
18658,1865800,Square Substrings,27,"['data structures', 'offline queries', 'segment tree', 'string', 'suffix array and lcp array', 'sweeping']"
18659,1865900,Sticks,17,"['bruteforcing', 'dynamic programming']"
18660,1866000,Pyramid,24,"['combinatorics', 'mathematics']"
18661,1866100,The One Polynomial Man,24,"['fast fourier transform', 'mathematics', 'number theory']"
18662,1866200,Alexey the Sage of The Six Paths,27,"['bipartite matching', 'dynamic programming', 'mathematics']"
18663,1866300,Steel Ball Run,23,[]
18664,1866400,Minimums on the Edges,22,"['bitmask', 'dynamic programming', 'dynamic programming using bitfield', 'graph theory']"
18665,1866500,IQ Test,16,"['ad-hoc', 'greedy']"
18666,1866600,AtCoder Quality Problem,23,"['bitmask', 'dynamic programming', 'dynamic programming using bitfield']"
18667,1866700,Mex on DAG,24,"['graph theory', 'strongly connected component']"
18668,1866800,Find the Vertex,13,"['ad-hoc', 'breadth-first search', 'graph theory', 'graph traversal']"
18669,1866900,Yet Another Mex Problem,0,[]
18670,1867000,Christmas Tree,0,[]
18671,1867100,The Lion King,0,[]
18672,1867200,Cultivating Mars,0,[]
18673,1867300,Fractionstellar,11,"['mathematics', 'number theory']"
18674,1867400,The Minions Quiz,8,"['ad-hoc', 'bitmask', 'greedy']"
18675,1867500,Uberfication,0,[]
18676,1867600,DNA Evolution,0,[]
18677,1867700,Bingo!,0,[]
18678,1867800,Journey,12,['dynamic programming']
18679,1867900,Banana,6,"['data structures', 'string', 'set / map by trees']"
18680,1868000,Road Network,13,['tree']
18681,1868100,Valar Morghulis,0,[]
18682,1868200,Rains,0,[]
18683,1868300,Man in the middle,0,[]
18684,1868400,Lumbo Jumbo,0,[]
18685,1868500,Scrambled Digits,0,[]
18686,1868600,Andorra,0,[]
18687,1868700,Gotta Catch 'Em All,0,[]
18688,1868800,Military Service,0,[]
18689,1868900,Baklawa,0,[]
18690,1869000,Football Hooliganism,0,[]
18691,1869100,Pokemon Buddy,0,[]
18692,1869200,Shika Bika,0,[]
18693,1869300,Count the Graphs,0,[]
18694,1869400,Game of Nim Everywhere,19,"['dynamic programming', 'game theory', 'mathematics', 'prefix sum', 'sprague–grundy theorem']"
18695,1869500,FIFA World Cup,0,[]
18696,1869600,Crazy LCP,0,[]
18697,1869700,This Means War,0,[]
18698,1869800,The Walking Adam,2,"['implementation', 'string']"
18699,1869900,Darts Game,19,"['geometry', 'sorting']"
18700,1870000,Stock Exchange,0,[]
18701,1870100,Winter is Here,0,[]
18702,1870200,Array Queries,25,"['data structures', 'segment tree with lazy propagation', 'segment tree']"
18703,1870300,Duplicate Files,6,"['data structures', 'set / map by hashing', 'implementation', 'sorting', 'string', 'set / map by trees']"
18704,1870400,Awesome Shawarma,21,"['센트로이드', 'centroid decomposition', 'data structures', 'divide and conquer', 'prefix sum', 'segment tree', 'smaller to larger technique', 'tree']"
18705,1870500,Baklava Tray,9,['mathematics']
18706,1870600,Coffee,6,"['arithmetic', 'data structures', 'set / map by hashing', 'implementation', 'mathematics', 'string', 'set / map by trees']"
18707,1870700,Dull Chocolates,13,"['value / coordinate compression', 'prefix sum']"
18708,1870800,Exciting Menus,21,"['aho-corasick', 'data structures', 'dynamic programming', 'string', 'tree', 'trie']"
18709,1870900,Flipping El-fetiera,17,"['combinatorics', 'dynamic programming', 'linearity of expectation', 'mathematics', 'probability theory']"
18710,1871000,Greatest Chicken Dish,22,"['data structures', 'mathematics', ""mo's"", 'number theory', 'offline queries', 'segment tree']"
18711,1871100,Hawawshi Decryption,21,"['discrete logarithm', 'mathematics', 'number theory']"
18712,1871200,Ice-cream Knapsack,8,['sorting']
18713,1871300,Journey to Jupiter,13,"['geometry', 'geometry; 3d']"
18714,1871400,Khoshaf,0,[]
18715,1871500,Looking for Taste,0,[]
18716,1871600,Instructions (Easy),21,['bitmask']
18717,1871700,Instructions (Hard),22,['bitmask']
18718,1871800,Bags of Candies,24,"['mathematics', 'number theory', 'precomputation', 'primality test', 'sieve of eratosthenes']"
18719,1871900,Binomial,21,"['bitmask', 'dynamic programming', 'dynamic programming using bitfield', 'sum over subsets dynamic programming', 'lucas theorem', 'mathematics', 'number theory']"
18720,1872000,Bookface,23,"['data structures', 'dynamic programming', 'priority queue', 'slope trick']"
18721,1872100,Clique,26,"['data structures', 'dynamic programming', 'greedy', 'segment tree', 'set / map by trees']"
18722,1872200,Contamination,21,[]
18723,1872300,The Halfwitters,0,[]
18724,1872400,Invited Speakers,17,"['constructive', 'data structures', 'stack']"
18725,1872500,Lighthouses,17,"['dynamic programming', 'geometry']"
18726,1872600,Sum of Palindromes,17,"['ad-hoc', 'arbitrary precision / big integers', 'constructive', 'greedy', 'implementation', 'mathematics', 'string']"
18727,1872700,Space Gophers,18,"['data structures', 'disjoint set', 'set / map by trees']"
18728,1872800,"To argue, or not to argue",21,[]
18729,1872900,Wizards Unite,8,"['greedy', 'sorting']"
18730,1873000,Outlier,26,[]
18731,1873100,A Math Problem,20,"['combinatorics', 'mathematics', 'number theory']"
18732,1873200,A Permutation Problem,23,"['constructive', 'divide and conquer']"
18733,1873300,Split in Sets,22,[]
